-0.0000042462,0.0000707797,-0.0000005379,-0.0000612622,-49.3818429033,6999046.6824631840
-0.0000235663,0.0000213889,-0.0000022813,-0.0000083926,54.6425369597,6999737.4510025438
-0.0000000377,0.0000269920,-0.0000150647,-0.0000149876,-63.9957374706,7000200.6815444995
0.0000050378,-0.0000686865,-0.0000030802,-0.0000270196,56.6443388035,7000824.7125275945
-0.0000057547,0.0000377481,-0.0000093547,-0.0000313932,37.1084801648,6999068.6541469451
-0.0000096553,-0.0000382832,-0.0000094138,-0.0002315358,98.6804200302,7001039.9887600364
0.0000024538,-0.0001007605,0.0000053889,0.0000146649,-34.9557562852,6998089.1754762884
0.0000012881,0.0000676373,0.0000004288,0.0000034450,-37.1524217506,7001564.9461542405
-0.0000081784,0.0001019645,-0.0000040262,-0.0001459572,132.6902045531,6999309.6584650259
-0.0000128862,0.0000214867,-0.0000098947,0.0000092438,-111.7633789138,6999836.3250074675
0.0000044267,0.0000615872,0.0000143438,-0.0000221501,-33.8242602933,6999273.2276122337
0.0000106091,-0.0001553401,0.0000100648,0.0001129544,8.4292753565,6999759.5211875541
-0.0000036010,0.0000471565,0.0000115667,0.0000292345,190.1856933882,7000491.8864352265
0.0000074361,-0.0000808438,-0.0000035597,-0.0000375665,-101.3400848418,7001725.5979130091
-0.0000028597,0.0000138019,0.0000035128,-0.0000561231,133.3267634327,7000235.8213318102
-0.0000084989,-0.0000057584,-0.0000082058,-0.0000783289,146.0792453980,6999807.8579713497
0.0000113279,0.0001208499,0.0000071471,0.0000216559,-49.3851009955,7000593.7181013534
-0.0000121468,0.0000105453,0.0000247678,0.0001007193,48.0682721529,6999487.7911485760
0.0000054986,0.0000230784,0.0000182588,0.0000552733,-71.5410588508,7000564.3998188842
-0.0000106722,0.0000071557,-0.0000063103,0.0000013918,191.5432078937,6999191.4716616776
0.0000038419,0.0000562450,0.0000077975,-0.0000740126,-120.3418695885,7000304.6288157366
-0.0000008340,0.0001245643,-0.0000062869,0.0000380850,63.2286921349,7000133.4503848525
-0.0000091400,0.0000222406,0.0000094673,-0.0000874227,68.2892339599,6999573.8134972835
0.0000104149,0.0000675966,0.0000096641,-0.0000787275,47.9076078517,7000290.2230688734
-0.0000041248,-0.0000255764,-0.0000182462,-0.0000094041,-23.4908954290,6998763.1132586040
0.0000025947,0.0000267696,0.0000074683,-0.0000595490,-13.8084746785,6999471.2206811439
0.0000074052,-0.0001039154,-0.0000013423,-0.0000162731,-81.0215552191,6999509.2421826459
-0.0000004141,-0.0000172547,-0.0000155225,0.0000695806,150.1269060448,6998634.9367986713
0.0000039954,0.0000488270,-0.0000053219,-0.0000469666,46.3205124340,6999382.8177414658
-0.0000038644,0.0000567640,-0.0000066910,-0.0000292550,-3.8515726429,6999372.8778679138
-0.0000084898,-0.0000104743,0.0000049167,0.0000014938,68.0862781819,7000099.8070813473
-0.0000088208,0.0000350224,-0.0000123217,-0.0000524655,30.0455903069,6999543.8812720627
-0.0000056165,0.0000299658,-0.0000020034,-0.0000484115,80.3220390715,7000928.4874227457
-0.0000047378,0.0000875443,0.0000087230,-0.0000290564,47.6931222235,6999981.0138437226
0.0000136816,-0.0000100045,-0.0000065770,-0.0000183295,91.0792317820,7000934.4756276021
0.0000105647,-0.0000126959,-0.0000002221,0.0000310990,70.4643470902,7000076.7631304264
0.0000039360,-0.0000648671,0.0000061230,-0.0000430263,-17.1037977002,7001509.7622227939
0.0000136317,0.0000841697,-0.0000185646,-0.0000955486,-49.0114784985,7000261.9150292678
-0.0000000073,-0.0000341672,0.0000058570,-0.0000060128,-78.1777976178,6998819.6542046294
-0.0000038511,0.0001662232,0.0000047812,-0.0000200728,-46.2483518474,7000864.1004510541
0.0000064773,0.0000614851,0.0000104629,0.0000280139,-75.9575411934,7000223.7772766715
-0.0000021247,0.0000749323,-0.0000096518,-0.0000425227,37.9558271986,7000246.0816582264
0.0000018844,0.0000525870,-0.0000028052,0.0000298899,-30.6483066457,7000179.8734027930
0.0000008075,-0.0000481900,0.0000008435,0.0000331988,-1.9255724945,7000728.4213548368
-0.0000093159,0.0000489272,0.0000088806,0.0001422473,-32.2555790251,6999482.8066504775
-0.0000147409,-0.0000495040,-0.0000090147,-0.0000149365,-9.6273845155,7000265.0855246354
-0.0000059142,-0.0000331462,-0.0000020039,0.0000420434,-28.4259202574,6999929.2813476818
0.0000136770,0.0000292979,-0.0000033927,0.0000535460,-27.2923863102,7000324.3091438673
-0.0000110805,-0.0000950284,0.0000099759,0.0000681322,46.9821364601,6999468.7661198387
-0.0000048656,0.0000200087,0.0000057113,0.0000194386,60.3060335904,7000878.1692227563
0.0000131810,-0.0000291707,0.0000093007,-0.0000096863,-60.8246603199,7000457.9579374883
0.0000118723,-0.0000109103,0.0000124165,-0.0001364210,40.3832261568,7000035.9717964884
0.0000098263,-0.0000357410,0.0000107197,-0.0001255560,7.0516769037,6998296.6749749193
-0.0000154950,-0.0000487574,-0.0000003882,-0.0000065791,0.1723226457,6999615.6178031098
0.0000062257,0.0000081313,-0.0000057149,0.0001294720,27.2159047501,6999405.9814938679
0.0000006660,0.0000163134,0.0000004245,-0.0000880364,-4.2887827556,7000026.0361081446
0.0000011920,0.0000379053,0.0000137694,0.0001146348,12.9278365327,6999079.5898504108
-0.0000025589,0.0000236857,-0.0000071657,0.0000342015,39.0716139033,7000451.7178427437
0.0000011027,-0.0000431397,0.0000034804,-0.0000566199,20.4236319693,6998149.9754211465
-0.0000108019,-0.0001191700,0.0000119684,0.0000027435,-53.2528027025,7000443.0593367275
-0.0000060559,-0.0000682565,0.0000054907,0.0000569350,-63.7994748640,6999954.8976740753
0.0000055786,-0.0000132183,-0.0000047736,-0.0000535331,13.3327955317,7000181.5228438880
-0.0000126815,0.0000282701,-0.0000070836,-0.0000278447,-45.8425666530,7000710.0751098003
-0.0000142429,0.0000801113,-0.0000006665,-0.0000464660,-96.5626460116,6999477.0163177783
-0.0000024225,-0.0000267757,0.0000063095,0.0000462568,-19.0054943423,7000614.2937847767
-0.0000122738,-0.0000016629,-0.0000150570,0.0000005339,17.3540376751,6999200.9752166988
0.0000213380,-0.0000429367,-0.0000070881,-0.0000590586,-94.3473634323,6999385.0929105775
0.0000073185,-0.0000292003,-0.0000091894,-0.0000447634,9.0504166987,6999157.4235719545
0.0000021464,-0.0000332583,-0.0000042192,0.0000308141,23.4618573699,7001309.8845989238
-0.0000056899,0.0000508305,0.0000020517,-0.0000208407,29.0777114085,6999985.5879374994
-0.0000049745,-0.0000390837,0.0000091619,-0.0000594846,-6.4000908288,6999566.3233202379
0.0000013069,0.0000260816,-0.0000000774,-0.0000859011,-19.0265486853,7000322.9389991444
-0.0000071713,0.0000586986,0.0000029833,-0.0001706754,95.6153192994,6999949.9748753123
0.0000010654,-0.0000404919,-0.0000025021,0.0000634612,23.5166383368,6999584.4083234770
0.0000057654,-0.0000222897,-0.0000109182,-0.0000374583,57.7776871635,6999487.1395452572
-0.0000106889,-0.0000198088,-0.0000096320,0.0000691174,-73.1960802227,6999463.2383019365
-0.0000138219,0.0000228794,-0.0000070821,-0.0000614159,-26.8754054350,6999807.4038145058
-0.0000066190,0.0000483682,0.0000004505,0.0000710660,81.0499049570,6999087.7100431854
-0.0000178791,0.0000584951,0.0000051933,0.0000126975,-88.7681778238,7000249.0374298291
-0.0000177825,-0.0000612183,0.0000181286,0.0000040653,81.3388911007,7000535.1406109491
-0.0000032436,0.0000113589,0.0000049587,0.0000036936,101.4823141352,7001471.2840376245
0.0000087607,-0.0000564205,-0.0000036673,-0.0000349343,120.0310730856,6999066.2789496025
-0.0000128565,0.0000099634,-0.0000120961,0.0000461094,74.3665239332,7000249.0554676680
-0.0000034587,0.0000843891,-0.0000079449,-0.0000004617,128.9242513485,7001009.8587011695
0.0000138169,0.0000000799,-0.0000022200,-0.0000615285,-19.0759531996,7000019.3221876808
0.0000032577,-0.0000632108,-0.0000004106,-0.0000968088,31.3510283071,7002264.0230788123
-0.0000039567,-0.0000298017,-0.0000032662,-0.0000608804,-15.8861627651,6999761.7475101268
-0.0000030497,0.0000169896,0.0000041013,-0.0001046864,61.1431124608,7000950.7416524356
0.0000148475,0.0000918615,-0.0000055403,-0.0000203122,-46.5243206901,7000609.3255878622
0.0000141923,0.0000114976,0.0000038794,-0.0000026584,-16.9626379992,6999742.0659382623
-0.0000126363,-0.0000039949,-0.0000019688,-0.0000097854,-15.8232465170,7001047.8946593143
0.0000192596,0.0000455685,0.0000090597,-0.0000575308,-10.6157948722,7000588.4631424528
-0.0000012712,0.0000916934,-0.0000089010,-0.0000695150,114.5725935699,7000723.4459347408
-0.0000190551,0.0001045358,-0.0000045543,0.0000149646,-90.5203981245,7001219.2992223632
0.0000165944,0.0000805314,-0.0000012202,-0.0000022374,-4.8037522827,6999243.0065013124
-0.0000045931,0.0000638439,-0.0000096534,-0.0000339817,61.3917220549,6999144.0384334009
-0.0000133587,0.0000039034,-0.0000088994,-0.0000251049,-9.8771173867,6999282.4779869486
0.0000065451,-0.0000188133,0.0000045608,-0.0000194844,53.5068579277,7000226.2228934513
-0.0000112866,0.0000038959,0.0000031805,-0.0000282513,-114.4279265393,7000074.5615888350
0.0000100412,-0.0000793295,0.0000034680,-0.0000413818,32.7172044860,7000145.1400663648
-0.0000014840,0.0000677976,0.0000064676,0.0000343201,49.3601685924,6999709.8931981074
0.0000115794,-0.0000605408,-0.0000009018,0.0000383518,84.9266285350,7000545.2435864722
-0.0000153615,0.0000202485,-0.0000103352,-0.0000419787,109.2944633799,6999202.3096894696
0.0000087814,-0.0000529788,-0.0000099461,-0.0000109034,-34.3494507164,6999803.6893578684
-0.0000013803,-0.0000083972,-0.0000014364,0.0000358949,89.9742253684,7000487.1052715322
-0.0000086884,-0.0000689324,0.0000059309,-0.0000505845,17.7210774712,6999722.5567922564
0.0000171383,0.0000139042,0.0000051522,0.0000401244,71.7249621997,7000011.4597498542
0.0000052611,-0.0000759376,0.0000018819,0.0000306601,69.0201014692,7000831.0031572869
-0.0000062320,0.0000373348,0.0000045898,0.0000339054,-17.0331632933,6999765.9354321593
0.0000178138,-0.0000135453,-0.0000000394,0.0000935314,-67.8130892072,7001915.9036368132
-0.0000057161,-0.0000357712,-0.0000091026,-0.0000040069,-80.2690543796,6999885.4827633901
-0.0000012653,0.0000895126,0.0000104128,0.0000532489,83.8846945830,6999412.5025133230
-0.0000001192,0.0001404337,0.0000005240,-0.0000158847,57.5156216556,7001058.8966820762
0.0000065040,0.0000158621,-0.0000065752,0.0000521723,31.9801384975,6999937.0160947498
0.0000059603,0.0000898744,0.0000048395,0.0000066480,-57.3364769196,7000804.5499623390
-0.0000027815,-0.0000678534,-0.0000068219,-0.0000219895,8.1413404471,6999112.2652932154
-0.0000038324,0.0000098236,0.0000125273,-0.0000476824,-0.5859732475,6998858.4516229760
-0.0000015636,-0.0000502385,0.0000029799,0.0001177384,-89.1431573222,7000587.9660098320
0.0000114008,0.0000644331,0.0000010557,0.0000203932,73.6373732335,6999338.2805182859
0.0000073728,-0.0001327552,0.0000006061,0.0001000384,1.0351338761,6999731.4827181743
-0.0000144486,0.0000669250,0.0000029588,0.0000048534,19.8266238088,7000069.6077100048
-0.0000049019,0.0000008608,-0.0000026152,-0.0000003709,-34.2884149151,6999577.3846065095
0.0000096671,-0.0000367541,0.0000009076,0.0000269245,45.6014589134,7000831.0800580028
0.0000089470,0.0000454217,0.0000049311,-0.0000642766,29.4241022570,7000140.6190308984
0.0000102147,-0.0000850467,-0.0000260461,0.0000062020,68.9695539955,6999468.3785572974
-0.0000034759,-0.0000108869,0.0000007994,0.0000204529,-52.3807434694,6998999.9283091342
-0.0000062529,0.0000538114,0.0000002873,-0.0001147872,145.3876069621,7000562.5248884922
0.0000020580,-0.0000161298,0.0000091676,-0.0000236585,-106.8553820192,7000156.6306732120
0.0000043451,-0.0000514985,0.0000045458,0.0000661002,98.7447683574,7000258.7150251186
-0.0000010973,0.0000017602,0.0000029314,-0.0000548745,-74.5919054135,6999226.0474045277
-0.0000115988,0.0000037603,0.0000130150,0.0000331828,-93.6047982727,6999624.7748265006
-0.0000081071,-0.0000865407,-0.0000028387,0.0000620294,-2.7955332177,7001236.7242850214
-0.0000007570,-0.0000132427,0.0000054079,-0.0000222769,8.9282765485,6999244.6462720837
0.0000033372,0.0000424744,0.0000158701,-0.0000306323,65.8660911036,6998137.5930435676
0.0000001336,0.0000363201,0.0000176688,-0.0000058813,-44.4218569158,7000083.5235130014
0.0000206640,0.0000429872,0.0000029741,-0.0000629471,43.2638676079,6999513.6965708993
-0.0000023291,0.0000941402,-0.0000067342,0.0000302097,37.7661414818,6998080.1513997102
-0.0000001600,0.0000381617,-0.0000061363,0.0000203195,-18.3684101184,6999905.6544415290
-0.0000061811,-0.0000289659,0.0000063849,-0.0000326298,-119.8283012003,6999383.1324910671
0.0000078866,0.0000336672,-0.0000053454,-0.0001074468,-108.1348427147,6998604.4283015272
-0.0000011031,0.0000670236,0.0000002954,0.0000204228,-50.8086107054,6999404.6721492885
0.0000103236,-0.0000338650,-0.0000126804,0.0000281144,-61.9067203008,6999760.3492071107
0.0000027260,0.0000207336,0.0000117051,-0.0000376685,65.6796917038,7000650.5830490999
0.0000043862,0.0000104275,0.0000013652,-0.0000642953,-63.0582253050,6998897.2385066003
-0.0000141699,-0.0001385444,-0.0000057603,0.0000102384,51.1348810841,7000462.9253615085
-0.0000013016,-0.0000841787,-0.0000000022,0.0000353671,-34.5891962086,6999345.0406840127
0.0000109901,-0.0000590040,-0.0000093493,-0.0000223832,-0.4800595008,6999736.5993079785
0.0000208330,-0.0000147487,-0.0000137741,0.0000024945,56.2254715002,7001308.4898798615
-0.0000108115,-0.0000844396,0.0000084278,-0.0000874765,107.5784085958,7000173.9051278997
-0.0000092185,0.0000114208,-0.0000034071,0.0000332983,57.7047086229,6999054.2923572641
-0.0000097476,-0.0000562241,-0.0000056641,-0.0000342638,-91.8712924472,7001149.1650185557
0.0000038759,0.0000572344,-0.0000138843,-0.0000048675,60.5607324844,7000381.2968217414
0.0000079219,-0.0000863826,0.0000096653,0.0000670104,61.5450261082,6999752.7077136580
0.0000037539,-0.0000308873,0.0000038637,-0.0000800736,-89.5332742379,6999430.7042934708
-0.0000019961,-0.0000466410,-0.0000009430,-0.0000371054,-87.1308538750,6999962.3052727096
0.0000143006,-0.0000942450,-0.0000138169,0.0000071420,36.9889307435,7000625.4021697706
-0.0000077883,0.0000098951,-0.0000021223,0.0000055718,93.8611485301,6999090.4759515962
0.0000112598,0.0000705208,0.0000077608,-0.0000485234,3.1759960945,7000439.1724004857
0.0000041635,0.0000013811,-0.0000021973,-0.0001338916,-97.3336335988,6999098.3297587503
0.0000080608,0.0000015336,0.0000054732,-0.0000088107,-62.0455448826,6999636.0302435253
-0.0000089998,-0.0000325209,-0.0000136484,-0.0000274906,-39.4277413165,6998309.4093842385
-0.0000047493,0.0000450972,0.0000007178,-0.0000084500,4.7171028490,7000479.6747380653
-0.0000036628,-0.0000257307,0.0000015040,-0.0000831001,-23.5528254585,7001174.0472507142
0.0000062634,-0.0000003248,-0.0000224211,-0.0000403085,-28.9557583489,6999938.2964909682
0.0000068681,-0.0000222794,-0.0000115118,-0.0000044609,-46.1450283260,6999104.8259148728
-0.0000067336,0.0000124926,0.0000006504,-0.0000886753,52.4268618531,7000586.9213067368
-0.0000039592,0.0000106724,-0.0000064924,0.0000850817,-13.7907080629,7001103.2152769295
-0.0000105689,0.0000425968,0.0000018155,-0.0000300428,-100.2700458820,7000944.5288981600
-0.0000228480,-0.0000747842,0.0000011107,0.0000250274,-31.4327207636,7000462.7183851730
-0.0000088791,-0.0000449329,-0.0000072541,0.0000120588,35.6017445757,6999315.5879028570
0.0000013079,-0.0000408378,0.0000062582,-0.0000512738,-103.7951779957,6999254.4465827160
0.0000095091,-0.0000289828,-0.0000027010,0.0000082223,40.2196003658,7000052.4935497101
0.0000013302,-0.0000621870,0.0000069626,0.0000454593,78.5478330090,6999687.3303409740
-0.0000113581,-0.0000174832,0.0000002656,-0.0000823676,-98.5791973444,6998813.7299853219
